ps_unique_id|customer_nbr|group_nbr|idn_indicator|subgroup_nbr|account_nbr|file_id|clm_ln_type_cd|non_prfrrd_srv_cd|plsp_prod_cd|product_ln_cd|classification_cd|bnft_pkg_id|plan_id|benefit_tier_cd|fund_ctg_cd|src_subscriber_id|emp_last_nm|emp_first_nm|emp_gender|subscriber_brth_dt|subs_zip_cd|subs_st_postal_cd|coverage_type_cd|ssn_nbr|member_id|src_clm_mbr_id|mem_last_nm|mem_first_nm|mem_gender|mbr_rtp_type_cd|birth_dt|src_clm_id|acas_src_claim_line_id|acas_prev_clm_seg_id|derived_tcn_nbr|src_claim_line_id|claim_line_id|ntwk_srv_area_id|paid_prvdr_nsa_id|srv_capacity_cd|pcp_tax_id_format_cd|pcp_tax_id_nbr|pcp_print_nm|svc_pvdr_tax_id_format_cd|svc_pvdr_tax_id_nbr|srv_prvdr_id|srv_prvdr_print_nm|srv_prvdr_address_line_1_txt|srv_prvdr_address_line_2_txt|srv_prvdr_city_nm|srv_prvdr_state_postal_cd|srv_prvdr_zip_cd|srv_prvdr_provider_type_cd|srv_prvdr_specialty_cd|payee_cd|paid_prvdr_par_cd|received_dt|adjn_dt|srv_start_dt|srv_stop_dt|paid_dt_for_file_id_03_else_adjn_dt_for_other_file_id|filler1|filler2|filler3|mdc_cd|drg_cd|prcdr_cd|prcdr_modifier_cd_1|prcdr_type_cd|icd10_indicator|med_cost_subctg_cd|prcdr_group_nbr|type_srv_cd|srv_benefit_cd|tooth_1_nbr|plc_srv_cd|dschrg_status_cd|revenue_cd|hcfa_bill_type_cd|unit_cnt|src_unit_cnt|src_billed_amt|billed_amt|not_covered_amt_1|not_covered_amt_2|not_covered_amt_3|clm_ln_msg_cd_1|clm_ln_msg_cd_2|clm_ln_msg_cd_3|covered_amt|allowed_amt|filler_space|srv_copay_amt|src_srv_copay_amt|deductible_amt|coinsurance_amt|src_coins_amt|bnft_payable_amt|paid_amt|cob_paid_amt|ahf_bfd_amt|ahf_paid_amt|negot_savings_amt|r_c_savings_amt|cob_savings_amt|src_cob_svngs_amt|pri_payer_cvg_cd|cob_type_cd|cob_cd|prcdr_cd_ndc|acas_member_cumb_id|clm_ln_status_cd|src_member_id|reversal_cd|admit_cnt|admin_savings_amt|adj_prvdr_dsgnn_cd|aex_plan_dsgntn_cd|aex_benefit_tier_cd|aex_prvdr_spctg_cd|prod_distnctn_cd|billed_eligible_amt|spclty_ctg_cls_cd|poa_cd_1|poa_cd_2|poa_cd_3|filler4|filler5|filler6|pricing_mthd_cd|type_class_cd|specialty_ctg_cd|srv_prvdr_npi|ttl_ded_met_ind|ttl_interest_amt|ttl_surcharge_amt|srv_spclty_ctg_cd|hcfa_plc_srv_cd|hcfa_admit_src_cd|hcfa_admit_type_cd|src_admit_dt|src_discharge_dt|prcdr_modifier_cd_2|prcdr_modifier_cd_3|poa_cd_4|poa_cd_5|poa_cd_6|poa_cd_7|poa_cd_8|poa_cd_9|poa_cd_10|pri_icd9_dx_cd|icd9_dx_cd_2|icd9_dx_cd_3|icd9_dx_cd_4|icd9_dx_cd_5|icd9_dx_cd_6|icd9_dx_cd_7|icd9_dx_cd_8|icd9_dx_cd_9|icd9_dx_cd_10|icd9_prcdr_cd_1|icd9_prcdr_cd_2|icd9_prcdr_cd_3|icd9_prcdr_cd_4|icd9_prcdr_cd_5|icd9_prcdr_cd_6|ahf_det_order_cd|ahf_mbr_coins_amt|ahf_mbr_copay_amt|ahf_mbr_ded_amt|sensitivity_indicator|ub92_admission_type|filler7|org_cd
002026060100000187|1234567|0987654|N|001|AC123456|03|P|Y||PPO|01|PKG0042|PPO001|N|F|W000000117|Davis|Grace|F|19920528|62080|CO|EF|350611225|W000000117|W000000117|Davis|Grace|F|EE|19920528|202606010000187|ACAS2026060100000187||TCN2026060100000187|SRC2026060100000187|002026060100000187|NY0001|NY0001||2|100000043|DR Hernandez MD|2|100000043|PV000043|DR Hernandez MD|6304 MEDICAL PLAZA||NC MEDICAL CTR|NC|80836|1|38|P|N|20260504|20260523|20260420|20260420|20260524||||||80061|50|P|Y|03||4|||99||||1|2|1347.53|1347.53|919.27|0.00|0.00|PR1|CO45||428.26|428.26||75.00|75.00|118.31|47.72|47.72|187.23|187.23|0.00|0.00|0.00|919.27|0.00|0.00|0.00||N|||W000000117|P|W000000117|0|0|0.00|||N|38||1347.53||N|Y|||||1||38|2000000043|N|0.00|0.00|38|99||||||TC||N||||||G47.33|F41.9|N39.0|E78.5|J30.9||||||80061|||||||47.72|75.00|118.31|N|||AETNA
002026060100000188|1234567|0987654|N|001|AC123456|03|P|N||PPO|01|PKG0042|PPO001|1|F|W000000267|Thompson|Avery|F|19750603|69042|PA|EC|246674790|W000000267|W000000267|Thompson|Avery|F|EE|19750603|202606010000188|ACAS2026060100000188||TCN2026060100000188|SRC2026060100000188|002026060100000188|NY0001|NY0001||2|100000180|DR Martin MD|2|100000180|PV000180|DR Martin MD|131 MEDICAL PLAZA||MA MEDICAL CTR|MA|17679|1|50|P|P|20260520|20260525|20260512|20260512|20260526||||||99204|25|P|Y|06||S|||11||||1|2|581.40|581.40|244.40|0.00|0.00|PR1|CO45||337.00|337.00||75.00|75.00|27.09|25.22|25.22|209.69|209.69|0.00|0.00|0.00|244.40|0.00|0.00|0.00||N|||W000000267|P|W000000267|0|0|0.00|||1|50||581.40||N||||||1||50|2000000180|N|0.00|0.00|50|11||||||95||||||||R51||||||||||99204|||||||25.22|75.00|27.09|N|||AETNA
002026060100000189|1234567|0987654|N|001|AC123456|01|I|N||PPO|03|PKG0042|PPO001|1|F|W000000168|Lee|Logan|M|19650602|99824|NC|EE|797726296|W000000168|W000000168|Lee|Logan|M|EE|19650602|202606010000189|ACAS2026060100000189||TCN2026060100000189|SRC2026060100000189|002026060100000189|NY0001|NY0001||2|100000170|DR Martinez MD|2|100000170|PV000170|DR Martinez MD|8041 MEDICAL PLAZA||AZ MEDICAL CTR|AZ|32705|4|05|P|P|20260502|20260529|20260515|20260517|20260530||||02|291|99291|GT|I|Y|01||B|||11|03|0200|112|2|2|356.87|356.87|248.90|0.00|0.00|PR1|CO45||107.97|107.97||50.00|50.00|4.46|11.98|11.98|41.53|41.53|0.00|0.00|0.00|248.90|0.00|0.00|0.00||N|||W000000168|P|W000000168|0|1|0.00|||1|05||356.87||Y||||||1||05|2000000170|N|0.00|0.00|05|11|1||20260515|20260517|26|||||||||Z12.31||N39.0||||||||99291|||||||11.98|50.00|4.46|N|||AETNA
002026060100000190|1234567|0987654|N|001|AC123456|03|P|N||PPO|03|PKG0042|PPO001|2|F|W000000212|Gonzalez|Noah|M|19851012|80831|VA|EF|839934634|W000000212|W000000212|Gonzalez|Noah|M|EE|19851012|202606010000190|ACAS2026060100000190||TCN2026060100000190|SRC2026060100000190|002026060100000190|NY0001|NY0001||2|100000003|DR Williams MD|2|100000003|PV000003|DR Williams MD|9693 MEDICAL PLAZA||IL MEDICAL CTR|IL|92827|1|03|P|P|20260424|20260513|20260509|20260509|20260515||||||99232||P|Y|08||A|||21||||2|2|473.03|473.03|348.41|0.00|0.00|PR1|CO45||124.62|124.62||0.00|0.00|26.10|24.59|24.59|73.93|73.93|0.00|0.00|0.00|348.41|0.00|0.00|0.00||N|||W000000212|P|W000000212|0|0|0.00|||2|03||473.03|||N|||||1||03|2000000003|N|0.00|0.00|03|21|||||TC|51||||||||R05|M79.3||J30.9|||||||99232|||||||24.59|0.00|26.10|N|||AETNA
002026060100000191|1234567|0987654|N|001|AC123456|03|P|N||PPO|01|PKG0042|PPO001|1|F|W000000019|Thomas|Sophia|F|19660817|49366|MI|ES||W000000479|W000000479|Thomas|Avery|F|CH|20080914|202606010000191|ACAS2026060100000191||TCN2026060100000191|SRC2026060100000191|002026060100000191|NY0001|NY0001||2|100000125|DR Lewis MD|2|100000125|PV000125|DR Lewis MD|1842 MEDICAL PLAZA||PA MEDICAL CTR|PA|44820|1|05|P|P|20260520|20260531|20260510|20260510|20260601||||||99395|50|P|Y|02||4|||23||||1|2|240.45|240.45|141.95|0.00|0.00|PR1|CO45||98.50|98.50||30.00|30.00|4.81|13.77|13.77|49.92|49.92|0.00|0.00|0.00|141.95|0.00|0.00|0.00||N|||W000000479|P|W000000479|0|0|0.00|||1|05||240.45|||Y|||||1||05|2000000125|N|0.00|0.00|05|23|||||GT|GT||||||||E66.9|K57.30|||||||||99395|||||||13.77|30.00|4.81|N|||AETNA
002026060100000192|1234567|0987654|N|001|AC123456|03|P|N||PPO|03|PKG0042|PPO001|3|F|W000000292|Williams|Mia|F|19651009|50694|CA|ES||W000000442|W000000442|Williams|Daniel|M|SP|19940114|202606010000192|ACAS2026060100000192||TCN2026060100000192|SRC2026060100000192|002026060100000192|NY0001|NY0001||2|100000084|DR Martin MD|2|100000084|PV000084|DR Martin MD|1811 MEDICAL PLAZA||CA MEDICAL CTR|CA|41676|1|09|P|P|20260501|20260521|20260430|20260430|20260524||||||99291|25|P|Y|05||B|||11||||2|3|3608.17|3608.17|2360.00|0.00|0.00|PR1|CO45||1248.17|1248.17||30.00|30.00|355.49|187.42|187.42|675.26|675.26|0.00|0.00|0.00|2360.00|0.00|0.00|0.00||N|||W000000442|P|W000000442|1|0|0.00|||3|09||3608.17||N|Y|||||1||09|2000000084|N|0.00|0.00|09|11||||||||||||||Z12.31|J45.909|||||||||99291|||||||187.42|30.00|355.49|N|||AETNA
002026060100000193|1234567|0987654|N|001|AC123456|03|P|N||PPO|03|PKG0042|PPO001|2|F|W000000065|Martin|Ella|F|19941022|34993|PA|ES||W000000426|W000000426|Martin|Victoria|F|CH|20180719|202606010000193|ACAS2026060100000193||TCN2026060100000193|SRC2026060100000193|002026060100000193|NY0001|NY0001||2|100000052|DR Martin MD|2|100000052|PV000052|DR Martin MD|6638 MEDICAL PLAZA||GA MEDICAL CTR|GA|17674|1|07|P|P|20260510|20260531|20260509|20260509|20260604||||||99205||P|Y|04||S|||32||||1|2|612.82|612.82|156.68|0.00|0.00|PR1|CO45||456.14|456.14||40.00|40.00|89.71|51.75|51.75|274.68|274.68|0.00|0.00|0.00|156.68|0.00|0.00|0.00||N|||W000000426|P|W000000426|0|0|0.00|||2|07||612.82||||||||1||07|2000000052|N|0.00|0.00|07|32|||||GT|||||||||I25.10||Z87.891||||||||99205|||||||51.75|40.00|89.71|N|||AETNA
002026060100000194|1234567|0987654|N|001|AC123456|03|P|N||PPO|03|PKG0042|PPO001|1|F|W000000254|Thompson|Aiden|M|19830709|10906|MA|EE|800932944|W000000254|W000000254|Thompson|Aiden|M|EE|19830709|202606010000194|ACAS2026060100000194||TCN2026060100000194|SRC2026060100000194|002026060100000194|NY0001|NY0001||2|100000211|DR Jackson MD|2|100000211|PV000211|DR Jackson MD|5421 MEDICAL PLAZA||MA MEDICAL CTR|MA|96110|1|01|P|P|20260421|20260518|20260407|20260407|20260520||||||80061|TC|P|Y|06||F|||21||||1|1|1150.37|1150.37|1150.37|0.00|0.00||CO45||0.00|0.00||75.00|75.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||N|||W000000254|D|W000000254|0|0|0.00|||1|01||1150.37||||||||1||01|2000000211|N|0.00|0.00|01|21||||||26||||||||Z12.31|K21.0|||||||||80061|||||||0.00|75.00|0.00|N|||AETNA
002026060100000195|1234567|0987654|N|001|AC123456|03|P|N||PPO|02|PKG0042|PPO001|3|F|W000000187|Robinson|Abigail|F|19880604|64284|AZ|EC||W000000672|W000000672|Robinson|Abigail|F|SP|19731028|202606010000195|ACAS2026060100000195||TCN2026060100000195|SRC2026060100000195|002026060100000195|NY0001|NY0001||2|100000158|DR Robinson MD|2|100000158|PV000158|DR Robinson MD|8160 MEDICAL PLAZA||VA MEDICAL CTR|VA|57871|1|08|P|P|20260509|20260514|20260515|20260515|20260518||||||99213|GT|P|Y|03||B|||12||||1|2|421.43|421.43|269.28|0.00|0.00|PR1|CO45||152.15|152.15||20.00|20.00|9.53|26.84|26.84|95.78|95.78|0.00|0.00|0.00|269.28|0.00|0.00|0.00||N|||W000000672|P|W000000672|0|0|0.00|||3|08||421.43||N|N|||||1||08|2000000158|N|0.00|0.00|08|12|||||51|||||||||M79.3|M17.11|||||||||99213|||||||26.84|20.00|9.53|N|||AETNA
002026060100000196|1234567|0987654|N|001|AC123456|01|I|Y||PPO|02|PKG0042|PPO001|N|F|W000000062|Martin|Elizabeth|F|19840117|92914|GA|EC|392758781|W000000062|W000000062|Martin|Elizabeth|F|EE|19840117|202606010000196|ACAS2026060100000196||TCN2026060100000196|SRC2026060100000196|002026060100000196|NY0001|NY0001||2|100000191|DR Walker MD|2|100000191|PV000191|DR Walker MD|2280 MEDICAL PLAZA||VA MEDICAL CTR|VA|55658|4|11|P|N|20260504|20260519|20260405|20260405|20260522||||14|470|80061|TC|I|Y|05||A|||31|04|0636|121|1|3|272.02|272.02|177.25|0.00|0.00|PR1|CO45||94.77|94.77||40.00|40.00|26.27|5.40|5.40|23.10|23.10|0.00|0.00|0.00|177.25|0.00|0.00|0.00||N|||W000000062|P|W000000062|0|1|0.00|||N|11||272.02||Y||||||1||11|2000000191|N|0.00|0.00|11|31|2||20260405|20260405|95|||||||||J06.9|E11.65|||R05||||||80061|||||||5.40|40.00|26.27|N|||AETNA
002026060100000197|1234567|0987654|N|001|AC123456|01|I|Y||PPO|01|PKG0042|PPO001|N|F|W000000240|Williams|Mason|M|19630315|50346|NC|EC|760772168|W000000240|W000000240|Williams|Mason|M|EE|19630315|202606010000197|ACAS2026060100000197||TCN2026060100000197|SRC2026060100000197|002026060100000197|NY0001|NY0001||2|100000215|DR Thompson MD|2|100000215|PV000215|DR Thompson MD|3900 MEDICAL PLAZA||IL MEDICAL CTR|IL|84908|4|05|P|N|20260511|20260520|20260429|20260503|20260524||||03|378|71046|50|I|Y|02||1|||11|03|0200|111|3|1|545.23|545.23|545.23|0.00|0.00||CO45||0.00|0.00||20.00|20.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||N|||W000000240|D|W000000240|0|1|0.00|||N|05||545.23||Y||||||1||05|2000000215|N|0.00|0.00|05|11|||20260429|20260503|AT|95||||||||J06.9|E78.5|Z12.31||||||||71046|||||||0.00|20.00|0.00|N|||AETNA
002026060100000198|1234567|0987654|N|001|AC123456|03|P|N||PPO|01|PKG0042|PPO001|1|F|W000000083|Miller|Benjamin|M|19810306|19174|GA|EE|322281932|W000000083|W000000083|Miller|Benjamin|M|EE|19810306|202606010000198|ACAS2026060100000198||TCN2026060100000198|SRC2026060100000198|002026060100000198|NY0001|NY0001||2|100000295|DR Miller MD|2|100000295|PV000295|DR Miller MD|1782 MEDICAL PLAZA||MA MEDICAL CTR|MA|98002|1|10|P|P|20260427|20260516|20260330|20260330|20260519||||||99214|25|P|Y|06||B|||24||||1|1|1695.98|1695.98|758.23|0.00|0.00|PR1|CO45||937.75|937.75||20.00|20.00|251.43|78.22|78.22|588.10|588.10|0.00|0.00|0.00|758.23|0.00|0.00|0.00||N|||W000000083|P|W000000083|0|0|0.00|||1|10||1695.98||Y||||||1||10|2000000295|N|0.00|0.00|10|24|||||TC|51|Y|||||||Z23|R51||N39.0|||||||99214|||||||78.22|20.00|251.43|N|||AETNA
002026060100000199|1234567|0987654|N|001|AC123456|01|I|Y||PPO|02|PKG0042|PPO001|N|F|W000000238|Wilson|William|M|19650522|75338|MA|ES|625106741|W000000238|W000000238|Wilson|William|M|EE|19650522|202606010000199|ACAS2026060100000199||TCN2026060100000199|SRC2026060100000199|002026060100000199|NY0001|NY0001||2|100000241|DR Taylor MD|2|100000241|PV000241|DR Taylor MD|595 MEDICAL PLAZA||TX MEDICAL CTR|TX|60712|4|01|P|N|20260426|20260513|20260414|20260414|20260514||||11|293|82947|25|I|Y|07||B|||21|07|0450|121|2|2|427.25|427.25|153.39|0.00|0.00|PR1|CO45||273.86|273.86||20.00|20.00|9.06|35.68|35.68|209.12|209.12|0.00|0.00|0.00|153.39|0.00|0.00|0.00||N|||W000000238|P|W000000238|0|1|0.00|||N|01||427.25||N|N|||||1||01|2000000241|N|0.00|0.00|01|21|1|1|20260414|20260414|TC|||||||||I50.9|J06.9|||||||||82947|||||||35.68|20.00|9.06|N|1||AETNA
002026060100000200|1234567|0987654|N|001|AC123456|03|P|N||PPO|02|PKG0042|PPO001|2|F|W000000018|Martin|Evelyn|F|19900114|39850|WA|EF||W000000674|W000000674|Martin|Jackson|M|CH|20020428|202606010000200|ACAS2026060100000200||TCN2026060100000200|SRC2026060100000200|002026060100000200|NY0001|NY0001||2|100000187|DR Clark MD|2|100000187|PV000187|DR Clark MD|3565 MEDICAL PLAZA||NY MEDICAL CTR|NY|64139|1|07|P|P|20260429|20260515|20260312|20260312|20260517||||||99291|25|P|Y|01||1|||13||||1|1|317.36|317.36|180.17|0.00|0.00|PR1|CO45||137.19|137.19||50.00|50.00|38.09|7.57|7.57|41.53|41.53|0.00|0.00|0.00|180.17|0.00|0.00|0.00||N|||W000000674|P|W000000674|0|0|0.00|||2|07||317.36||Y||||||1||07|2000000187|N|0.00|0.00|07|13|||||TC|AT||||||||M54.5||E11.65||||||||99291|||||||7.57|50.00|38.09|N|||AETNA
002026060100000201|1234567|0987654|N|001|AC123456|03|P|N||PPO|02|PKG0042|PPO001|1|F|W000000257|Smith|Emily|F|19820107|31826|MI|ES|796754602|W000000257|W000000257|Smith|Emily|F|EE|19820107|202606010000201|ACAS2026060100000201||TCN2026060100000201|SRC2026060100000201|002026060100000201|NY0001|NY0001||2|100000264|DR Davis MD|2|100000264|PV000264|DR Davis MD|5774 MEDICAL PLAZA||AZ MEDICAL CTR|AZ|63298|1|09|P|P|20260428|20260527|20260420|20260420|20260529||||||99214|51|P|Y|01||1|||31||||1|1|759.11|759.11|331.74|0.00|0.00|PR1|CO45||427.37|427.37||30.00|30.00|66.68|66.96|66.96|263.73|263.73|0.00|0.00|0.00|331.74|0.00|0.00|0.00||N|||W000000257|P|W000000257|0|0|0.00|||1|09||759.11||||||||1||09|2000000264|N|0.00|0.00|09|31|||||59|25||||||||Z79.899||Z79.899|E11.9|||||||99214|||||||66.96|30.00|66.68|N|||AETNA
002026060100000202|1234567|0987654|N|001|AC123456|03|P|Y||PPO|03|PKG0042|PPO001|N|F|W000000186|Sanchez|Riley|F|19780720|23308|PA|EC||W000000637|W000000637|Sanchez|Chloe|F|CH|20040113|202606010000202|ACAS2026060100000202||TCN2026060100000202|SRC2026060100000202|002026060100000202|NY0001|NY0001||2|100000144|DR Thomas MD|2|100000144|PV000144|DR Thomas MD|7088 MEDICAL PLAZA||CA MEDICAL CTR|CA|51131|1|09|P|N|20260503|20260521|20260502|20260502|20260525||||||90834||P|Y|07||N|||12||||1|3|1016.55|1016.55|517.39|0.00|0.00|PR1|CO45||499.16|499.16||50.00|50.00|100.09|76.15|76.15|272.92|272.92|0.00|0.00|0.00|517.39|0.00|0.00|0.00||N|||W000000637|P|W000000637|0|0|0.00|||N|09||1016.55||||||||1||09|2000000144|N|0.00|0.00|09|12|||||51|51||||||||K57.30||K57.30|I25.10|||||||90834|||||||76.15|50.00|100.09|N|||AETNA
002026060100000203|1234567|0987654|N|001|AC123456|03|P|N||PPO|03|PKG0042|PPO001|2|F|W000000347|White|Benjamin|M|19650104|32276|CA|ES|103377779|W000000347|W000000347|White|Benjamin|M|EE|19650104|202606010000203|ACAS2026060100000203||TCN2026060100000203|SRC2026060100000203|002026060100000203|NY0001|NY0001||2|100000296|DR Davis MD|2|100000296|PV000296|DR Davis MD|917 MEDICAL PLAZA||MI MEDICAL CTR|MI|84940|1|11|P|P|20260501|20260516|20260407|20260407|20260519||||||99396|25|P|Y|06||1|||23||||3|2|2687.65|2687.65|878.20|0.00|0.00|PR1|CO45||1809.45|1809.45||50.00|50.00|202.41|380.16|380.16|1176.88|1176.88|0.00|0.00|0.00|878.20|0.00|0.00|0.00||N|||W000000347|P|W000000347|0|0|0.00|||2|11||2687.65||||||||1||11|2000000296|N|0.00|0.00|11|23|||||59|25||||||||N39.0|J06.9|||||||||99396|||||||380.16|50.00|202.41|N|||AETNA
002026060100000204|1234567|0987654|N|001|AC123456|03|P|Y||PPO|01|PKG0042|PPO001|N|F|W000000159|Harris|Emma|F|19830903|52540|NC|ES||W000000490|W000000490|Harris|Matthew|M|CH|20041119|202606010000204|ACAS2026060100000204||TCN2026060100000204|SRC2026060100000204|002026060100000204|NY0001|NY0001||2|100000229|DR Jones MD|2|100000229|PV000229|DR Jones MD|5468 MEDICAL PLAZA||VA MEDICAL CTR|VA|19496|1|04|P|N|20260520|20260526|20260402|20260402|20260528||||||80053||P|Y|06||F|||21||||1|1|898.47|898.47|418.22|0.00|0.00|PR1|CO45||480.25|480.25||30.00|30.00|8.52|63.75|63.75|377.98|377.98|0.00|0.00|0.00|418.22|0.00|0.00|0.00||N|||W000000490|P|W000000490|0|0|0.00|||N|04||898.47||||||||1||04|2000000229|N|0.00|0.00|04|21||||||51||||||||J30.9||F41.9||||||||80053|||||||63.75|30.00|8.52|N|||AETNA
002026060100000205|1234567|0987654|N|001|AC123456|01|I|N||PPO|01|PKG0042|PPO001|2|F|W000000321|Young|Ethan|M|19771201|73723|FL|EF|981162930|W000000321|W000000321|Young|Ethan|M|EE|19771201|202606010000205|ACAS2026060100000205||TCN2026060100000205|SRC2026060100000205|002026060100000205|NY0001|NY0001||2|100000196|DR Brown MD|2|100000196|PV000196|DR Brown MD|5774 MEDICAL PLAZA||MA MEDICAL CTR|MA|65957|4|01|P|P|20260507|20260519|20260420|20260423|20260521||||11|194|90847|AT|I|Y|06||N|||22|07|0100|212|1|2|1149.86|1149.86|695.73|0.00|0.00|PR1|CO45||454.13|454.13||75.00|75.00|130.51|43.27|43.27|205.35|205.35|0.00|0.00|0.00|695.73|0.00|0.00|0.00||N|||W000000321|P|W000000321|0|1|0.00|||2|01||1149.86||N|Y|Y||||1||01|2000000196|N|0.00|0.00|01|22|1|9|20260420|20260423|59|||||||||I10|M17.11|E11.65||||||||90847|||||||43.27|75.00|130.51|N|9||AETNA
002026060100000206|1234567|0987654|N|001|AC123456|01|I|N||PPO|03|PKG0042|PPO001|2|F|W000000187|Robinson|Abigail|F|19880604|64284|AZ|EC|939177758|W000000187|W000000187|Robinson|Abigail|F|EE|19880604|202606010000206|ACAS2026060100000206||TCN2026060100000206|SRC2026060100000206|002026060100000206|NY0001|NY0001||2|100000271|DR Anderson MD|2|100000271|PV000271|DR Anderson MD|9127 MEDICAL PLAZA||AZ MEDICAL CTR|AZ|59429|4|01|P|P|20260504|20260531|20260410|20260414|20260604||||12|683|99283|50|I|Y|04||F|||24|02|0110|112|3|1|1225.84|1225.84|488.14|0.00|0.00|PR1|CO45||737.70|737.70||0.00|0.00|220.11|54.01|54.01|463.58|463.58|0.00|0.00|0.00|488.14|0.00|0.00|0.00||N|||W000000187|P|W000000187|0|1|0.00|||2|01||1225.84||||Y||||1||01|2000000271|N|0.00|0.00|01|24|4|3|20260410|20260414|50|||||||||E11.9||K21.0||||||||99283|||||||54.01|0.00|220.11|N|3||AETNA
002026060100000207|1234567|0987654|N|001|AC123456|03|P|N||PPO|03|PKG0042|PPO001|3|F|W000000295|Smith|Carter|M|19650527|95087|AZ|EC||W000000535|W000000535|Smith|Carter|M|CH|20031220|202606010000207|ACAS2026060100000207||TCN2026060100000207|SRC2026060100000207|002026060100000207|NY0001|NY0001||2|100000155|DR Clark MD|2|100000155|PV000155|DR Clark MD|9990 MEDICAL PLAZA||FL MEDICAL CTR|FL|81499|1|05|P|P|20260429|20260515|20260417|20260417|20260516||||||97110|26|P|Y|01||B|||99||||3|2|249.62|249.62|84.86|0.00|0.00|PR1|CO45||164.76|164.76||75.00|75.00|18.02|9.90|9.90|61.84|61.84|0.00|0.00|0.00|84.86|0.00|0.00|0.00||N|||W000000535|P|W000000535|1|0|0.00|||3|05||249.62||||||||1||05|2000000155|N|0.00|0.00|05|99|||||95|26||||||||Z00.00||||||||||97110|||||||9.90|75.00|18.02|N|||AETNA
002026060100000208|1234567|0987654|N|001|AC123456|03|P|Y||PPO|03|PKG0042|PPO001|N|F|W000000103|Miller|Aria|F|19670608|12427|WA|EF||W000000679|W000000679|Miller|Mia|F|SP|19671019|202606010000208|ACAS2026060100000208||TCN2026060100000208|SRC2026060100000208|002026060100000208|NY0001|NY0001||2|100000217|DR Harris MD|2|100000217|PV000217|DR Harris MD|274 MEDICAL PLAZA||GA MEDICAL CTR|GA|22292|1|07|P|N|20260423|20260520|20260502|20260502|20260522||||||82947|95|P|Y|06||2|||24||||3|1|293.29|293.29|151.71|0.00|0.00|PR1|CO45||141.58|141.58||0.00|0.00|40.09|15.84|15.84|85.65|85.65|0.00|0.00|0.00|151.71|0.00|0.00|0.00||N|||W000000679|P|W000000679|0|0|0.00|||N|07||293.29||N||||||1||07|2000000217|N|0.00|0.00|07|24|||||TC|95||||||||J44.1||F32.9||||||||82947|||||||15.84|0.00|40.09|N|||AETNA
002026060100000209|1234567|0987654|N|001|AC123456|01|I|N||PPO|02|PKG0042|PPO001|2|F|W000000185|Jackson|Benjamin|M|19610513|18560|MA|EF|266199457|W000000185|W000000185|Jackson|Benjamin|M|EE|19610513|202606010000209|ACAS2026060100000209||TCN2026060100000209|SRC2026060100000209|002026060100000209|NY0001|NY0001||2|100000086|DR Perez MD|2|100000086|PV000086|DR Perez MD|3533 MEDICAL PLAZA||NY MEDICAL CTR|NY|59936|4|11|P|P|20260429|20260517|20260501|20260502|20260521||||09|470|85025||I|Y|05||4|||13|20|0110|212|2|3|264.72|264.72|67.87|0.00|0.00|PR1|CO45||196.85|196.85||30.00|30.00|9.91|29.67|29.67|127.27|127.27|0.00|0.00|0.00|67.87|0.00|0.00|0.00||N|||W000000185|P|W000000185|0|1|0.00|||2|11||264.72|||Y|||||1||11|2000000086|N|0.00|0.00|11|13|1|2|20260501|20260502|TC|25||||||||Z12.31|J18.9|Z79.899|R51|||||||85025|||||||29.67|30.00|9.91|N|2||AETNA
002026060100000210|1234567|0987654|N|001|AC123456|03|P|Y||PPO|03|PKG0042|PPO001|N|F|W000000253|Robinson|Elijah|M|19650419|21540|FL|ES||W000000546|W000000546|Robinson|Chloe|F|SP|19790612|202606010000210|ACAS2026060100000210||TCN2026060100000210|SRC2026060100000210|002026060100000210|NY0001|NY0001||2|100000289|DR Smith MD|2|100000289|PV000289|DR Smith MD|7807 MEDICAL PLAZA||AZ MEDICAL CTR|AZ|13137|1|04|P|N|20260428|20260516|20260311|20260311|20260517||||||99396|59|P|Y|02||F|||23||||1|1|214.36|214.36|66.55|0.00|0.00|PR1|CO45||147.81|147.81||50.00|50.00|6.86|15.52|15.52|75.43|75.43|0.00|0.00|0.00|66.55|0.00|0.00|0.00||N|||W000000546|P|W000000546|0|0|0.00|||N|04||214.36||Y|Y|||||1||04|2000000289|N|0.00|0.00|04|23||||||51||||||||J18.9|J44.1|||||||||99396|||||||15.52|50.00|6.86|N|||AETNA
